"n","nchain","run","exp","rmse","cov"
20000,1,36,1,0.403397454699802,0.841
20000,2,36,1,0.372790917224123,0.887
20000,5,36,1,0.358136238091061,0.914
50000,1,36,1,0.293447074072927,0.788
50000,2,36,1,0.272231161702224,0.868
50000,5,36,1,0.254828928712097,0.912
100,1,37,1,1.67288478873716,0.942
100,2,37,1,1.66188506791706,0.947
100,5,37,1,1.66424450833789,0.946
1000,1,37,1,0.856577972586376,0.987
1000,2,37,1,0.823128761512216,0.989
1000,5,37,1,0.837273237613243,0.989
10000,1,37,1,0.488518166673635,0.903
10000,2,37,1,0.461479515913263,0.936
10000,5,37,1,0.444002344344963,0.956
1e+05,1,37,1,0.253495245670233,0.685
1e+05,2,37,1,0.227657073787688,0.841
1e+05,5,37,1,0.21178174599455,0.908
20000,1,37,1,0.375474953844137,0.879
20000,2,37,1,0.355815229477264,0.904
20000,5,37,1,0.334021054244775,0.943
50000,1,37,1,0.311535532046077,0.774
50000,2,37,1,0.286964834822542,0.849
50000,5,37,1,0.268992875210017,0.902
100,1,38,1,1.86906013883316,0.936
100,2,38,1,1.84420655410001,0.939
100,5,38,1,1.82987714904685,0.942
1000,1,38,1,0.740368905011962,0.991
1000,2,38,1,0.732017684308496,0.992
1000,5,38,1,0.730402387974256,0.994
10000,1,38,1,0.435888152814604,0.929
10000,2,38,1,0.418923121542847,0.947
10000,5,38,1,0.404196924623469,0.971
1e+05,1,38,1,0.264071318515074,0.67
1e+05,2,38,1,0.24025609118162,0.79
1e+05,5,38,1,0.213688449624174,0.901
20000,1,38,1,0.364671157182692,0.873
20000,2,38,1,0.354749129301294,0.888
20000,5,38,1,0.325550004969385,0.935
50000,1,38,1,0.288586033271947,0.804
50000,2,38,1,0.273408612681701,0.848
50000,5,38,1,0.25124683704268,0.918
100,1,39,1,1.57292635772866,0.962
100,2,39,1,1.57829495109825,0.959
100,5,39,1,1.5636903248039,0.962
1000,1,39,1,0.757896704783741,0.993
1000,2,39,1,0.776901170376254,0.99
1000,5,39,1,0.745249574610389,0.992
10000,1,39,1,0.440714599556156,0.914
10000,2,39,1,0.441721542558591,0.927
10000,5,39,1,0.415421547256549,0.956
1e+05,1,39,1,0.255477113697231,0.699
1e+05,2,39,1,0.223736598185216,0.83
1e+05,5,39,1,0.200394851207324,0.918
20000,1,39,1,0.375862654092893,0.877
20000,2,39,1,0.354216384304463,0.887
20000,5,39,1,0.32708829038675,0.945
50000,1,39,1,0.310237835733404,0.766
50000,2,39,1,0.292020663904906,0.822
50000,5,39,1,0.268877338549014,0.893
100,1,4,1,1.78352861759545,0.922
100,2,4,1,1.79585941584883,0.915
100,5,4,1,1.76238546098579,0.93
1000,1,4,1,0.813342520417238,0.983
1000,2,4,1,0.786670486563799,0.984
1000,5,4,1,0.768609667456819,0.988
10000,1,4,1,0.465262059917466,0.901
10000,2,4,1,0.436025963019688,0.926
10000,5,4,1,0.429735315189703,0.94
1e+05,1,4,1,0.261644729133604,0.69
1e+05,2,4,1,0.235167683404524,0.8
1e+05,5,4,1,0.220434024735375,0.891
20000,1,4,1,0.383666956685811,0.861
20000,2,4,1,0.368138012929025,0.882
20000,5,4,1,0.358848726099615,0.905
50000,1,4,1,0.300920321017552,0.737
50000,2,4,1,0.282038708137761,0.849
50000,5,4,1,0.260588192683102,0.902
100,1,40,1,1.51460789407903,0.991
100,2,40,1,1.51584378557321,0.991
100,5,40,1,1.4952663039718,0.988
1000,1,40,1,0.796280855452367,0.99
1000,2,40,1,0.841510441913001,0.98
1000,5,40,1,0.811592102845557,0.985
10000,1,40,1,0.43917382541466,0.911
10000,2,40,1,0.404870531498654,0.955
10000,5,40,1,0.397403590894351,0.962
1e+05,1,40,1,0.245256033851631,0.736
1e+05,2,40,1,0.219932132358655,0.84
1e+05,5,40,1,0.201103743166822,0.911
20000,1,40,1,0.377742455774958,0.865
20000,2,40,1,0.36640625389647,0.885
20000,5,40,1,0.337667283509017,0.931
50000,1,40,1,0.310176547864007,0.751
50000,2,40,1,0.289540278457692,0.843
50000,5,40,1,0.269502678677263,0.9
100,1,41,1,1.47082508205524,0.984
100,2,41,1,1.47070787646091,0.985
100,5,41,1,1.46941275923272,0.983
1000,1,41,1,0.775234409570254,0.993
1000,2,41,1,0.777892083150778,0.991
1000,5,41,1,0.762231609667495,0.99
