"n","nchain","run","exp","rmse","cov"
1000,5,31,1,0.283015531344975,0.997
10000,1,31,1,0.147220986845389,0.98
10000,2,31,1,0.144073423998922,0.986
10000,5,31,1,0.135520561111179,0.998
1e+05,1,31,1,0.0668580816459112,0.894
1e+05,2,31,1,0.0589828473338719,0.945
1e+05,5,31,1,0.0512249373022826,0.983
20000,1,31,1,0.130836227890965,0.937
20000,2,31,1,0.121708044359559,0.974
20000,5,31,1,0.112456285051882,0.987
50000,1,31,1,0.0856191536960305,0.936
50000,2,31,1,0.0712643854114771,0.977
50000,5,31,1,0.0661995510177142,0.989
100,1,32,1,0.735962749615614,0.954
100,2,32,1,0.726167472829825,0.956
100,5,32,1,0.722441279784438,0.959
1000,1,32,1,0.369969997525283,0.994
1000,2,32,1,0.357675814418444,0.995
1000,5,32,1,0.357060071134533,0.995
10000,1,32,1,0.162587386195699,0.976
10000,2,32,1,0.150495547082383,0.988
10000,5,32,1,0.149822164911766,0.993
1e+05,1,32,1,0.0644537156409609,0.907
1e+05,2,32,1,0.0600570491198862,0.935
1e+05,5,32,1,0.0535976446214528,0.976
20000,1,32,1,0.1190874646497,0.968
20000,2,32,1,0.112423579000454,0.976
20000,5,32,1,0.107341968448084,0.991
50000,1,32,1,0.0874672561429585,0.927
50000,2,32,1,0.0763717366671957,0.97
50000,5,32,1,0.0697075633400186,0.985
100,1,33,1,0.779140601285624,0.969
100,2,33,1,0.775783512754887,0.965
100,5,33,1,0.773607781024394,0.964
1000,1,33,1,0.304350009297216,1
1000,2,33,1,0.310006693706813,0.999
1000,5,33,1,0.298534428136609,0.999
10000,1,33,1,0.177475852732863,0.968
10000,2,33,1,0.171752833152997,0.97
10000,5,33,1,0.162509440822559,0.986
1e+05,1,33,1,0.0669411530966757,0.897
1e+05,2,33,1,0.0581806217450712,0.938
1e+05,5,33,1,0.0494065462937933,0.986
20000,1,33,1,0.12905377929236,0.957
20000,2,33,1,0.116243773014374,0.978
20000,5,33,1,0.108440926105342,0.99
50000,1,33,1,0.092916604645217,0.926
50000,2,33,1,0.0853232372287882,0.959
50000,5,33,1,0.077825520409514,0.977
100,1,34,1,0.718356411096853,0.969
100,2,34,1,0.718097577344901,0.971
100,5,34,1,0.705476269527343,0.977
1000,1,34,1,0.349886518560523,0.992
1000,2,34,1,0.362716296157793,0.987
1000,5,34,1,0.358961729092258,0.991
10000,1,34,1,0.153985994898046,0.982
10000,2,34,1,0.151737423669591,0.99
10000,5,34,1,0.148121617368037,0.992
1e+05,1,34,1,0.0674049088606943,0.897
1e+05,2,34,1,0.0594890541038463,0.951
1e+05,5,34,1,0.0506799041950539,0.991
20000,1,34,1,0.116936217061218,0.973
20000,2,34,1,0.113956050463586,0.975
20000,5,34,1,0.102963470535719,0.99
50000,1,34,1,0.0817610765749065,0.954
50000,2,34,1,0.0813169583954712,0.954
50000,5,34,1,0.0715289054969669,0.988
100,1,35,1,0.718650233807387,0.973
100,2,35,1,0.725624671176332,0.969
100,5,35,1,0.727259444610236,0.976
1000,1,35,1,0.33264082553874,0.997
1000,2,35,1,0.338494340445124,0.994
1000,5,35,1,0.332580452167014,0.993
10000,1,35,1,0.151263975018351,0.984
10000,2,35,1,0.144732322436481,0.991
10000,5,35,1,0.131864839082793,0.992
1e+05,1,35,1,0.0610642514554727,0.928
1e+05,2,35,1,0.0558501892758648,0.965
1e+05,5,35,1,0.0506585779481872,0.986
20000,1,35,1,0.134816002186588,0.943
20000,2,35,1,0.128154908091718,0.963
20000,5,35,1,0.115517665998226,0.979
50000,1,35,1,0.0901188569553701,0.92
50000,2,35,1,0.0790428834730518,0.961
50000,5,35,1,0.0697155238354927,0.989
100,1,36,1,0.699689578054579,0.995
100,2,36,1,0.696817166145687,0.997
100,5,36,1,0.712582643512166,0.996
1000,1,36,1,0.323432595665673,0.999
1000,2,36,1,0.326551746094126,0.998
1000,5,36,1,0.322641785639385,0.999
10000,1,36,1,0.164165203999431,0.987
10000,2,36,1,0.152568050162727,0.983
10000,5,36,1,0.145685939875839,0.993
1e+05,1,36,1,0.0717538273527611,0.891
1e+05,2,36,1,0.0648710156335471,0.927
1e+05,5,36,1,0.0586204841026805,0.969
20000,1,36,1,0.135035249173919,0.941
20000,2,36,1,0.12774102589798,0.961
20000,5,36,1,0.108788880713862,0.982
50000,1,36,1,0.0854813597652609,0.941
50000,2,36,1,0.0809683442087612,0.967
50000,5,36,1,0.0727074399873862,0.984
100,1,37,1,0.755514499085921,0.976
100,2,37,1,0.762556289969715,0.972
100,5,37,1,0.772818997221779,0.975
1000,1,37,1,0.32645370929307,0.991
1000,2,37,1,0.311352314794733,0.998
1000,5,37,1,0.308738968863482,0.997
10000,1,37,1,0.148213285093656,0.985
10000,2,37,1,0.14689870997442,0.993
10000,5,37,1,0.144572861759953,0.994
1e+05,1,37,1,0.0669123981939368,0.885
1e+05,2,37,1,0.0546052895155049,0.958
1e+05,5,37,1,0.0522374054597802,0.977
20000,1,37,1,0.133235829554941,0.96
20000,2,37,1,0.122884166132632,0.974
20000,5,37,1,0.113510236351105,0.986
50000,1,37,1,0.0811523595678622,0.936
50000,2,37,1,0.0764986209449608,0.964
50000,5,37,1,0.0707583988357936,0.982
100,1,38,1,0.771926593065008,0.909
100,2,38,1,0.75765548036028,0.919
100,5,38,1,0.763803748240768,0.913
1000,1,38,1,0.283825343592577,1
1000,2,38,1,0.284219889241212,1
1000,5,38,1,0.278224722446839,1
10000,1,38,1,0.164089584153667,0.98
10000,2,38,1,0.165192580682942,0.972
10000,5,38,1,0.154345138889521,0.988
1e+05,1,38,1,0.0660917773611027,0.899
1e+05,2,38,1,0.0588030753063829,0.953
1e+05,5,38,1,0.0532478456689553,0.987
20000,1,38,1,0.133315207499711,0.955
20000,2,38,1,0.114610096894733,0.99
20000,5,38,1,0.109661516814365,0.995
50000,1,38,1,0.0789751938193603,0.951
50000,2,38,1,0.0726976564696875,0.975
50000,5,38,1,0.067110135229123,0.991
100,1,39,1,0.744605459842056,0.918
100,2,39,1,0.739742744524594,0.916
100,5,39,1,0.753118601939212,0.91
1000,1,39,1,0.29497601160191,0.997
1000,2,39,1,0.29098994859387,0.997
1000,5,39,1,0.290492446181894,0.998
10000,1,39,1,0.170402878085677,0.97
10000,2,39,1,0.16217932929395,0.973
10000,5,39,1,0.159171569892334,0.984
1e+05,1,39,1,0.0603206542162523,0.912
1e+05,2,39,1,0.0571298584690893,0.96
1e+05,5,39,1,0.0485604563693348,0.991
20000,1,39,1,0.123217330620415,0.958
20000,2,39,1,0.117569994239106,0.974
20000,5,39,1,0.10960599247727,0.984
50000,1,39,1,0.08635759645955,0.937
50000,2,39,1,0.0835381065681061,0.964
50000,5,39,1,0.0747835096043118,0.985
100,1,4,1,0.715707186450762,0.975
100,2,4,1,0.718678170073809,0.975
100,5,4,1,0.735626571972403,0.975
1000,1,4,1,0.348332420713001,0.993
